lakeid,lakename,year4,daynum,sampledate,depth_id,depth,tn_ug,tp_ug,nh34,no23,po4,comments
E,East Long Lake,1996,207,7/25/96,1,0,3316.892,119.932,NA,1195.763,53.442,
E,East Long Lake,1996,207,7/25/96,2,0.2,3316.892,118.236,NA,1195.763,53.442,
E,East Long Lake,1996,207,7/25/96,3,0.35,3316.892,114.164,NA,1195.763,53.442,
E,East Long Lake,1996,207,7/25/96,4,0.5,NA,118.603,NA,NA,NA,
E,East Long Lake,1996,207,7/25/96,5,0.7,NA,117.577,NA,NA,NA,
E,East Long Lake,1996,207,7/25/96,6,1.1,NA,117.496,NA,NA,NA,
E,East Long Lake,1996,207,7/25/96,7,12,1648.816,257.406,NA,2.382,170.311,
T,Tuesday Lake,1996,208,7/26/96,1,0,383.007,14.016,NA,1.718,1.498,
T,Tuesday Lake,1996,208,7/26/96,2,0.4,383.007,10.994,NA,1.718,1.498,
T,Tuesday Lake,1996,208,7/26/96,3,0.8,383.007,15.6,NA,1.718,1.498,
T,Tuesday Lake,1996,208,7/26/96,4,1.4,NA,12.807,NA,NA,NA,
T,Tuesday Lake,1996,208,7/26/96,5,1.9,NA,17.759,NA,NA,NA,
T,Tuesday Lake,1996,208,7/26/96,6,3,NA,17.47,NA,NA,NA,
T,Tuesday Lake,1996,208,7/26/96,7,12,1141.159,50.396,NA,4.487,26.791,
L,Paul Lake,1996,211,7/29/96,1,0,NA,9.931,NA,NA,NA,
L,Paul Lake,1996,211,7/29/96,2,0.7,NA,9.377,NA,NA,NA,
L,Paul Lake,1996,211,7/29/96,3,1.5,NA,8.733,NA,NA,NA,
L,Paul Lake,1996,211,7/29/96,4,2.8,NA,8.071,NA,NA,NA,
L,Paul Lake,1996,211,7/29/96,5,3.9,NA,11.499,NA,NA,NA,
L,Paul Lake,1996,211,7/29/96,6,6,NA,16.281,NA,NA,NA,
L,Paul Lake,1996,211,7/29/96,7,9,NA,43.612,NA,NA,NA,
R,Peter Lake,1996,212,7/30/96,1,0,NA,55.868,NA,NA,NA,
R,Peter Lake,1996,212,7/30/96,2,0.25,NA,51.107,NA,NA,NA,
R,Peter Lake,1996,212,7/30/96,3,0.45,NA,54.192,NA,NA,NA,
R,Peter Lake,1996,212,7/30/96,4,0.75,NA,52.702,NA,NA,NA,
R,Peter Lake,1996,212,7/30/96,5,1,NA,55.469,NA,NA,NA,
R,Peter Lake,1996,212,7/30/96,6,1.6,NA,51.941,NA,NA,NA,
R,Peter Lake,1996,212,7/30/96,7,12,NA,105.94,NA,NA,NA,
W,West Long Lake,1996,213,7/31/96,1,0,NA,56.984,NA,NA,NA,
W,West Long Lake,1996,213,7/31/96,2,0.35,NA,44.295,NA,NA,NA,
W,West Long Lake,1996,213,7/31/96,3,0.6,NA,54.637,NA,NA,NA,
W,West Long Lake,1996,213,7/31/96,4,1,NA,64.551,NA,NA,NA,
W,West Long Lake,1996,213,7/31/96,5,1.4,NA,52.497,NA,NA,NA,
W,West Long Lake,1996,213,7/31/96,6,2.4,NA,50.925,NA,NA,NA,
W,West Long Lake,1996,213,7/31/96,7,12,NA,126.619,NA,NA,NA,
E,East Long Lake,1996,214,8/1/96,1,0,NA,105.077,NA,NA,NA,
E,East Long Lake,1996,214,8/1/96,2,0.2,NA,92.457,NA,NA,NA,
E,East Long Lake,1996,214,8/1/96,3,0.3,NA,98.81,NA,NA,NA,
E,East Long Lake,1996,214,8/1/96,4,0.5,NA,90.797,NA,NA,NA,
E,East Long Lake,1996,214,8/1/96,5,0.65,NA,84.195,NA,NA,NA,
E,East Long Lake,1996,214,8/1/96,6,1.1,NA,88.175,NA,NA,NA,
E,East Long Lake,1996,214,8/1/96,7,12,NA,254.052,NA,NA,NA,
L,Paul Lake,1996,218,8/5/96,1,0,NA,9.398,NA,NA,NA,
L,Paul Lake,1996,218,8/5/96,2,0.8,NA,11.665,NA,NA,NA,
L,Paul Lake,1996,218,8/5/96,3,1.8,NA,10.491,NA,NA,NA,
L,Paul Lake,1996,218,8/5/96,4,2.9,NA,11.293,NA,NA,NA,
L,Paul Lake,1996,218,8/5/96,5,3.9,NA,7.609,NA,NA,NA,
L,Paul Lake,1996,218,8/5/96,6,5.9,NA,17.338,NA,NA,NA,
L,Paul Lake,1996,218,8/5/96,7,9,NA,48.545,NA,NA,NA,
R,Peter Lake,1996,219,8/6/96,1,0,NA,49.757,NA,NA,NA,
R,Peter Lake,1996,219,8/6/96,2,0.35,NA,52.067,NA,NA,NA,
R,Peter Lake,1996,219,8/6/96,3,0.65,NA,43.27,NA,NA,NA,
R,Peter Lake,1996,219,8/6/96,4,1.1,NA,47.967,NA,NA,NA,
R,Peter Lake,1996,219,8/6/96,5,1.4,NA,56.887,NA,NA,NA,
R,Peter Lake,1996,219,8/6/96,6,1.9,NA,53.884,NA,NA,NA,
R,Peter Lake,1996,219,8/6/96,7,12,NA,65.83,NA,NA,NA,
W,West Long Lake,1996,220,8/7/96,1,0,NA,55.53,NA,NA,NA,
W,West Long Lake,1996,220,8/7/96,2,0.35,NA,52.655,NA,NA,NA,
W,West Long Lake,1996,220,8/7/96,3,0.6,NA,53.125,NA,NA,NA,
W,West Long Lake,1996,220,8/7/96,4,1.2,NA,51.549,NA,NA,NA,
W,West Long Lake,1996,220,8/7/96,5,1.5,NA,47.953,NA,NA,NA,
W,West Long Lake,1996,220,8/7/96,6,2.3,NA,51.529,NA,NA,NA,
W,West Long Lake,1996,220,8/7/96,7,12,NA,150.691,NA,NA,NA,
E,East Long Lake,1996,221,8/8/96,1,0,NA,108.363,NA,NA,NA,
E,East Long Lake,1996,221,8/8/96,2,0.2,NA,101.104,NA,NA,NA,
E,East Long Lake,1996,221,8/8/96,3,0.35,NA,100.655,NA,NA,NA,
E,East Long Lake,1996,221,8/8/96,4,0.5,NA,86.555,NA,NA,NA,
E,East Long Lake,1996,221,8/8/96,5,0.7,NA,90.928,NA,NA,NA,
E,East Long Lake,1996,221,8/8/96,6,1.2,NA,93.592,NA,NA,NA,
E,East Long Lake,1996,221,8/8/96,7,12,NA,240.922,NA,NA,NA,
L,Paul Lake,1996,225,8/12/96,1,0,NA,5.879,NA,NA,NA,
L,Paul Lake,1996,225,8/12/96,2,0.65,NA,11.549,NA,NA,NA,
L,Paul Lake,1996,225,8/12/96,3,1.6,NA,5.098,NA,NA,NA,
L,Paul Lake,1996,225,8/12/96,4,2.9,NA,10.06,NA,NA,NA,
L,Paul Lake,1996,225,8/12/96,5,3.75,NA,8.053,NA,NA,NA,
L,Paul Lake,1996,225,8/12/96,6,5.6,NA,10.82,NA,NA,NA,
L,Paul Lake,1996,225,8/12/96,7,9,NA,43.302,NA,NA,NA,
R,Peter Lake,1996,226,8/13/96,1,0,NA,27.554,NA,NA,NA,
R,Peter Lake,1996,226,8/13/96,2,0.45,NA,35.836,NA,NA,NA,
R,Peter Lake,1996,226,8/13/96,3,0.9,NA,27.565,NA,NA,NA,
R,Peter Lake,1996,226,8/13/96,4,1.45,NA,37.96,NA,NA,NA,
R,Peter Lake,1996,226,8/13/96,5,1.8,NA,34.035,NA,NA,NA,
R,Peter Lake,1996,226,8/13/96,6,2.7,NA,20.961,NA,NA,NA,
R,Peter Lake,1996,226,8/13/96,7,12,NA,55.518,NA,NA,NA,
W,West Long Lake,1996,227,8/14/96,1,0,NA,49.652,NA,NA,NA,
W,West Long Lake,1996,227,8/14/96,2,0.25,NA,48.628,NA,NA,NA,
W,West Long Lake,1996,227,8/14/96,3,0.5,NA,57.514,NA,NA,NA,
W,West Long Lake,1996,227,8/14/96,4,0.95,NA,56.564,NA,NA,NA,
W,West Long Lake,1996,227,8/14/96,5,1.4,NA,48.378,NA,NA,NA,
W,West Long Lake,1996,227,8/14/96,6,2.2,NA,53.235,NA,NA,NA,
W,West Long Lake,1996,227,8/14/96,7,12,NA,139.357,NA,NA,NA,
E,East Long Lake,1996,228,8/15/96,1,0,NA,136.671,NA,NA,NA,
E,East Long Lake,1996,228,8/15/96,2,0.2,NA,127.494,NA,NA,NA,
E,East Long Lake,1996,228,8/15/96,3,0.3,NA,128.15,NA,NA,NA,
E,East Long Lake,1996,228,8/15/96,4,0.5,NA,123.259,NA,NA,NA,
E,East Long Lake,1996,228,8/15/96,5,0.7,NA,123.649,NA,NA,NA,
E,East Long Lake,1996,228,8/15/96,6,1.2,NA,120.417,NA,NA,NA,
E,East Long Lake,1996,228,8/15/96,7,12,NA,262.8,NA,NA,NA,
L,Paul Lake,1996,232,8/19/96,1,0,219.406,9.933,NA,13.057,0.744,
L,Paul Lake,1996,232,8/19/96,2,0.75,219.406,8.447,NA,13.057,1.167,
L,Paul Lake,1996,232,8/19/96,3,1.55,219.406,5.334,NA,13.057,1.651,
L,Paul Lake,1996,232,8/19/96,4,3,NA,11.058,NA,NA,NA,
L,Paul Lake,1996,232,8/19/96,5,3.9,NA,9.676,NA,NA,NA,
L,Paul Lake,1996,232,8/19/96,6,6.1,NA,28.912,NA,NA,NA,
L,Paul Lake,1996,232,8/19/96,7,9,1464.136,62.121,NA,4.763,21.713,
R,Peter Lake,1996,233,8/20/96,1,0,1924.631,36.845,NA,866.249,10.934,
R,Peter Lake,1996,233,8/20/96,2,0.65,1924.631,28.925,NA,866.249,11.615,
R,Peter Lake,1996,233,8/20/96,3,1.4,1924.631,37.878,NA,866.249,11.684,
R,Peter Lake,1996,233,8/20/96,4,2.4,NA,38.804,NA,NA,NA,
R,Peter Lake,1996,233,8/20/96,5,3.1,NA,33.405,NA,NA,NA,
R,Peter Lake,1996,233,8/20/96,6,6.1,NA,29.209,NA,NA,NA,
R,Peter Lake,1996,233,8/20/96,7,12,1786.024,105.855,NA,0,33.736,
W,West Long Lake,1996,234,8/21/96,1,0,2950.343,38.886,NA,1309.189,17.043,
W,West Long Lake,1996,234,8/21/96,2,0.35,2950.343,45.283,NA,1309.189,14.64,
W,West Long Lake,1996,234,8/21/96,3,0.65,2950.343,45.645,NA,1309.189,15.032,
W,West Long Lake,1996,234,8/21/96,4,1.2,NA,52.318,NA,NA,NA,
W,West Long Lake,1996,234,8/21/96,5,1.5,NA,47.337,NA,NA,NA,
W,West Long Lake,1996,234,8/21/96,6,2.5,NA,57.178,NA,NA,NA,
W,West Long Lake,1996,234,8/21/96,7,12,1838.765,148.126,NA,0,80.281,
E,East Long Lake,1996,235,8/22/96,1,0,NA,122.745,NA,1574.824,63.336,
E,East Long Lake,1996,235,8/22/96,2,0.2,NA,132.759,NA,1574.824,65.653,
E,East Long Lake,1996,235,8/22/96,3,0.35,NA,129.907,NA,1574.824,66.624,
E,East Long Lake,1996,235,8/22/96,4,0.5,NA,126.452,NA,NA,NA,
E,East Long Lake,1996,235,8/22/96,5,0.7,NA,128.772,NA,NA,NA,
E,East Long Lake,1996,235,8/22/96,6,1.2,NA,124.03,NA,NA,NA,
E,East Long Lake,1996,235,8/22/96,7,12,1839.498,238.623,NA,0,171.091,
T,Tuesday Lake,1996,236,8/23/96,1,0,297.256,13.335,NA,2.329,2.001,
T,Tuesday Lake,1996,236,8/23/96,2,0.4,297.256,11.922,NA,2.329,1.437,
T,Tuesday Lake,1996,236,8/23/96,3,0.8,297.256,11.052,NA,2.329,0.269,
T,Tuesday Lake,1996,236,8/23/96,4,1.5,NA,11.865,NA,NA,NA,
T,Tuesday Lake,1996,236,8/23/96,5,2,NA,12.636,NA,NA,NA,
T,Tuesday Lake,1996,236,8/23/96,6,2.9,NA,24.467,NA,NA,NA,
T,Tuesday Lake,1996,236,8/23/96,7,12,935.903,34.182,NA,3.794,7.533,
L,Paul Lake,1996,239,8/26/96,1,0,NA,9.706,NA,NA,NA,
L,Paul Lake,1996,239,8/26/96,2,0.65,NA,9.769,NA,NA,NA,
L,Paul Lake,1996,239,8/26/96,3,1.5,NA,6.429,NA,NA,NA,
L,Paul Lake,1996,239,8/26/96,4,2.7,NA,17.837,NA,NA,NA,
L,Paul Lake,1996,239,8/26/96,5,3.6,NA,9.832,NA,NA,NA,
L,Paul Lake,1996,239,8/26/96,6,5.4,NA,17.645,NA,NA,NA,
L,Paul Lake,1996,239,8/26/96,7,9,NA,30.124,NA,NA,NA,
R,Peter Lake,1996,240,8/27/96,1,0,NA,48.694,NA,NA,NA,
R,Peter Lake,1996,240,8/27/96,2,0.3,NA,45.036,NA,NA,NA,
R,Peter Lake,1996,240,8/27/96,3,0.6,NA,47.219,NA,NA,NA,
R,Peter Lake,1996,240,8/27/96,4,1.1,NA,47.168,NA,NA,NA,
R,Peter Lake,1996,240,8/27/96,5,1.5,NA,45.435,NA,NA,NA,
R,Peter Lake,1996,240,8/27/96,6,2.4,NA,45.277,NA,NA,NA,
R,Peter Lake,1996,240,8/27/96,7,12,NA,100.064,NA,NA,NA,
W,West Long Lake,1996,241,8/28/96,1,0,NA,52.952,NA,NA,NA,
W,West Long Lake,1996,241,8/28/96,2,0.25,NA,56.534,NA,NA,NA,
W,West Long Lake,1996,241,8/28/96,3,0.5,NA,55.025,NA,NA,NA,
W,West Long Lake,1996,241,8/28/96,4,0.9,NA,53.037,NA,NA,NA,
W,West Long Lake,1996,241,8/28/96,5,1.3,NA,60.358,NA,NA,NA,
W,West Long Lake,1996,241,8/28/96,6,2.3,NA,52.27,NA,NA,NA,
W,West Long Lake,1996,241,8/28/96,7,12,NA,134.255,NA,NA,NA,
E,East Long Lake,1996,242,8/29/96,1,0,NA,104.15,NA,NA,NA,
E,East Long Lake,1996,242,8/29/96,2,0.15,NA,107.25,NA,NA,NA,
E,East Long Lake,1996,242,8/29/96,3,0.25,NA,130.34,NA,NA,NA,
E,East Long Lake,1996,242,8/29/96,4,0.55,NA,114.868,NA,NA,NA,
E,East Long Lake,1996,242,8/29/96,5,0.6,NA,123.742,NA,NA,NA,
E,East Long Lake,1996,242,8/29/96,6,1,NA,106.512,NA,NA,NA,
E,East Long Lake,1996,242,8/29/96,7,12,NA,242.617,NA,NA,NA,
L,Paul Lake,1996,246,9/2/96,1,0,NA,6.592,NA,NA,NA,
L,Paul Lake,1996,246,9/2/96,2,0.8,NA,10.703,NA,NA,NA,
L,Paul Lake,1996,246,9/2/96,3,1.8,NA,9.523,NA,NA,NA,
L,Paul Lake,1996,246,9/2/96,4,3.2,NA,NA,NA,NA,NA,
L,Paul Lake,1996,246,9/2/96,5,4.1,NA,10.187,NA,NA,NA,
L,Paul Lake,1996,246,9/2/96,6,6.1,NA,28.509,NA,NA,NA,
L,Paul Lake,1996,246,9/2/96,7,9,NA,40.586,NA,NA,NA,
R,Peter Lake,1996,246,9/2/96,1,0,NA,41.145,NA,NA,NA,
R,Peter Lake,1996,246,9/2/96,2,0.35,NA,41.781,NA,NA,NA,
R,Peter Lake,1996,246,9/2/96,3,0.65,NA,38.461,NA,NA,NA,
R,Peter Lake,1996,246,9/2/96,4,1.2,NA,41.182,NA,NA,NA,
R,Peter Lake,1996,246,9/2/96,5,1.5,NA,45.308,NA,NA,NA,
R,Peter Lake,1996,246,9/2/96,6,2.3,NA,47.041,NA,NA,NA,
R,Peter Lake,1996,246,9/2/96,7,12,NA,93.635,NA,NA,NA,
E,East Long Lake,1996,247,9/3/96,1,0,NA,104.991,NA,NA,NA,
E,East Long Lake,1996,247,9/3/96,2,0.2,NA,NA,NA,NA,NA,
E,East Long Lake,1996,247,9/3/96,3,0.35,NA,100.067,NA,NA,NA,
E,East Long Lake,1996,247,9/3/96,4,0.6,NA,108.426,NA,NA,NA,
E,East Long Lake,1996,247,9/3/96,5,0.8,NA,97.356,NA,NA,NA,
E,East Long Lake,1996,247,9/3/96,6,1.4,NA,103.524,NA,NA,NA,
E,East Long Lake,1996,247,9/3/96,7,12,NA,260.957,NA,NA,NA,
W,West Long Lake,1996,247,9/3/96,1,0,NA,39.718,NA,NA,NA,
W,West Long Lake,1996,247,9/3/96,2,0.25,NA,41.967,NA,NA,NA,
W,West Long Lake,1996,247,9/3/96,3,0.55,NA,39.067,NA,NA,NA,
W,West Long Lake,1996,247,9/3/96,4,0.95,NA,39.622,NA,NA,NA,
W,West Long Lake,1996,247,9/3/96,5,1.4,NA,55.866,NA,NA,NA,
W,West Long Lake,1996,247,9/3/96,6,2.3,NA,NA,NA,NA,NA,
W,West Long Lake,1996,247,9/3/96,7,12,NA,170.62,NA,NA,NA,
L,Paul Lake,1997,146,5/26/97,1,0,412.409,13.57,34.55,15.485,3.077,
L,Paul Lake,1997,146,5/26/97,2,0.8,377.394,7.402,17.569,13.849,3.02,
L,Paul Lake,1997,146,5/26/97,3,1.8,415.4,10.714,22.194,13.061,1.164,
L,Paul Lake,1997,146,5/26/97,4,3,385.83,7.647,NA,NA,NA,
L,Paul Lake,1997,146,5/26/97,5,4,NA,13.464,NA,NA,NA,
L,Paul Lake,1997,146,5/26/97,6,5.5,NA,13.699,NA,NA,NA,
L,Paul Lake,1997,146,5/26/97,7,9,916.174,39.725,356.819,10.333,11.2,
R,Peter Lake,1997,147,5/27/97,1,0,508.968,13.334,22.591,188.394,3.099,
R,Peter Lake,1997,147,5/27/97,2,0.86,524.929,17.18,24.297,185.649,3.502,
R,Peter Lake,1997,147,5/27/97,3,1.65,524.129,14.179,24.865,188.092,1.482,
R,Peter Lake,1997,147,5/27/97,4,2.8,675.34,14.728,NA,NA,NA,
R,Peter Lake,1997,147,5/27/97,5,3.6,NA,18.744,NA,NA,NA,
R,Peter Lake,1997,147,5/27/97,6,5.5,NA,29.62,NA,NA,NA,
R,Peter Lake,1997,147,5/27/97,7,12,1747.792,72.88,1071.328,3.415,35.092,
W,West Long Lake,1997,148,5/28/97,1,0,629.512,23.013,26.455,455.229,3.75,
W,West Long Lake,1997,148,5/28/97,2,0.35,617.756,24.133,15.967,451.972,2.841,
W,West Long Lake,1997,148,5/28/97,3,0.7,557.734,19.084,21.959,452.749,3.236,
W,West Long Lake,1997,148,5/28/97,4,1.3,NA,16.843,NA,NA,NA,
W,West Long Lake,1997,148,5/28/97,5,1.7,NA,17.925,NA,NA,NA,
W,West Long Lake,1997,148,5/28/97,6,2.9,NA,16.023,NA,NA,NA,
W,West Long Lake,1997,148,5/28/97,7,12,1431.093,126.743,788.224,27.772,34.272,
E,East Long Lake,1997,149,5/29/97,1,0,933.84,47.033,36.392,159.744,3.445,
E,East Long Lake,1997,149,5/29/97,2,0.2,799.742,58.893,24.897,159.414,4.06,
E,East Long Lake,1997,149,5/29/97,3,0.35,1001.645,43.078,31.745,161.413,3.507,
E,East Long Lake,1997,149,5/29/97,4,0.5,NA,42.462,NA,NA,NA,
E,East Long Lake,1997,149,5/29/97,5,0.7,NA,36.258,NA,NA,NA,
E,East Long Lake,1997,149,5/29/97,6,1.3,NA,39.169,NA,NA,NA,
E,East Long Lake,1997,149,5/29/97,7,12,1511.068,170.792,678.402,140.314,110.332,
T,Tuesday Lake,1997,150,5/30/97,1,0,371.745,11.435,NA,7.503,2.211,
T,Tuesday Lake,1997,150,5/30/97,2,0.41,371.745,9.062,NA,17.106,4.36,
T,Tuesday Lake,1997,150,5/30/97,3,0.83,371.745,9.664,NA,13.063,3.237,
T,Tuesday Lake,1997,150,5/30/97,4,1.5,NA,8.557,NA,NA,NA,
T,Tuesday Lake,1997,150,5/30/97,5,1.92,NA,6.464,NA,NA,NA,
T,Tuesday Lake,1997,150,5/30/97,6,3.3,NA,9.643,NA,NA,NA,
T,Tuesday Lake,1997,150,5/30/97,7,12,1030.571,27.627,NA,3.798,8.579,
L,Paul Lake,1997,153,6/2/97,1,0,NA,6.907,NA,NA,NA,
L,Paul Lake,1997,153,6/2/97,2,0.86,NA,8.38,NA,NA,NA,
L,Paul Lake,1997,153,6/2/97,3,1.9,NA,7.705,NA,NA,NA,
L,Paul Lake,1997,153,6/2/97,4,3.3,NA,7.481,NA,NA,NA,
L,Paul Lake,1997,153,6/2/97,5,4.3,NA,9.275,NA,NA,NA,
L,Paul Lake,1997,153,6/2/97,6,5.85,NA,15.906,NA,NA,NA,
L,Paul Lake,1997,153,6/2/97,7,9,NA,45.249,NA,NA,NA,
R,Peter Lake,1997,154,6/3/97,1,0,NA,18.852,NA,NA,NA,
R,Peter Lake,1997,154,6/3/97,2,0.8,NA,19.984,NA,NA,NA,
R,Peter Lake,1997,154,6/3/97,3,1.7,NA,18.316,NA,NA,NA,
R,Peter Lake,1997,154,6/3/97,4,3.16,NA,13.439,NA,NA,NA,
R,Peter Lake,1997,154,6/3/97,5,4.18,NA,19.229,NA,NA,NA,
R,Peter Lake,1997,154,6/3/97,6,6.3,NA,22.245,NA,NA,NA,
R,Peter Lake,1997,154,6/3/97,7,12,NA,96.842,NA,NA,NA,
W,West Long Lake,1997,155,6/4/97,1,0,NA,20.724,NA,NA,NA,
W,West Long Lake,1997,155,6/4/97,2,0.4,NA,21.871,NA,NA,NA,
W,West Long Lake,1997,155,6/4/97,3,0.75,NA,14.656,NA,NA,NA,
W,West Long Lake,1997,155,6/4/97,4,1.36,NA,26.573,NA,NA,NA,
W,West Long Lake,1997,155,6/4/97,5,1.83,NA,29.663,NA,NA,NA,
W,West Long Lake,1997,155,6/4/97,6,2.8,NA,24.6,NA,NA,NA,
W,West Long Lake,1997,155,6/4/97,7,12,NA,154.534,NA,NA,NA,
E,East Long Lake,1997,156,6/5/97,1,0,NA,76.746,NA,NA,NA,
E,East Long Lake,1997,156,6/5/97,2,0.17,NA,59.47,NA,NA,NA,
E,East Long Lake,1997,156,6/5/97,3,0.3,NA,67.467,NA,NA,NA,
E,East Long Lake,1997,156,6/5/97,4,0.5,NA,85.843,NA,NA,NA,
E,East Long Lake,1997,156,6/5/97,5,0.6,NA,54.702,NA,NA,NA,
E,East Long Lake,1997,156,6/5/97,6,1,NA,53.826,NA,NA,NA,
E,East Long Lake,1997,156,6/5/97,7,12,NA,190.908,NA,NA,NA,
T,Tuesday Lake,1997,157,6/6/97,1,NA,NA,NA,NA,NA,NA,
T,Tuesday Lake,1997,157,6/6/97,2,NA,NA,NA,NA,NA,NA,
T,Tuesday Lake,1997,157,6/6/97,3,NA,NA,NA,NA,NA,NA,
T,Tuesday Lake,1997,157,6/6/97,4,NA,NA,NA,NA,NA,NA,
T,Tuesday Lake,1997,157,6/6/97,5,NA,NA,NA,NA,NA,NA,
T,Tuesday Lake,1997,157,6/6/97,6,NA,NA,NA,NA,NA,NA,
T,Tuesday Lake,1997,157,6/6/97,7,10,NA,NA,NA,NA,NA,
L,Paul Lake,1997,160,6/9/97,1,0,NA,6.312,NA,NA,NA,
L,Paul Lake,1997,160,6/9/97,2,0.82,NA,6.18,NA,NA,NA,
L,Paul Lake,1997,160,6/9/97,3,1.75,NA,5.615,NA,NA,NA,
L,Paul Lake,1997,160,6/9/97,4,3.125,NA,4.936,NA,NA,NA,
L,Paul Lake,1997,160,6/9/97,5,4.2,NA,8.603,NA,NA,NA,
L,Paul Lake,1997,160,6/9/97,6,5.8,NA,13.226,NA,NA,NA,
L,Paul Lake,1997,160,6/9/97,7,9,NA,25.39,NA,NA,NA,
R,Peter Lake,1997,161,6/10/97,1,0,NA,20.36,NA,NA,NA,
R,Peter Lake,1997,161,6/10/97,2,1.06,NA,18.093,NA,NA,NA,
R,Peter Lake,1997,161,6/10/97,3,1.55,NA,25.924,NA,NA,NA,
R,Peter Lake,1997,161,6/10/97,4,2.77,NA,19.595,NA,NA,NA,
R,Peter Lake,1997,161,6/10/97,5,3.7,NA,19.869,NA,NA,NA,
R,Peter Lake,1997,161,6/10/97,6,5.75,NA,26.461,NA,NA,NA,
R,Peter Lake,1997,161,6/10/97,7,12,NA,90.276,NA,NA,NA,
W,West Long Lake,1997,162,6/11/97,1,0,NA,18.766,NA,NA,NA,
W,West Long Lake,1997,162,6/11/97,2,0.59,NA,23.742,NA,NA,NA,
W,West Long Lake,1997,162,6/11/97,3,0.75,NA,18.839,NA,NA,NA,
W,West Long Lake,1997,162,6/11/97,4,1.32,NA,17.391,NA,NA,NA,
W,West Long Lake,1997,162,6/11/97,5,1.78,NA,16.401,NA,NA,NA,
W,West Long Lake,1997,162,6/11/97,6,2.88,NA,19.754,NA,NA,NA,
W,West Long Lake,1997,162,6/11/97,7,12,NA,110.121,NA,NA,NA,
E,East Long Lake,1997,163,6/12/97,1,0,NA,43.851,NA,NA,NA,
E,East Long Lake,1997,163,6/12/97,2,0.17,NA,41.215,NA,NA,NA,
E,East Long Lake,1997,163,6/12/97,3,0.31,NA,31.67,NA,NA,NA,
E,East Long Lake,1997,163,6/12/97,4,0.48,NA,37.921,NA,NA,NA,
E,East Long Lake,1997,163,6/12/97,5,0.65,NA,38.827,NA,NA,NA,
E,East Long Lake,1997,163,6/12/97,6,1,NA,21.907,NA,NA,NA,
E,East Long Lake,1997,163,6/12/97,7,12,NA,189.064,NA,NA,NA,
T,Tuesday Lake,1997,164,6/13/97,1,0,382.81,5.34,NA,NA,NA,
T,Tuesday Lake,1997,164,6/13/97,2,0.72,382.81,7.021,NA,NA,NA,
T,Tuesday Lake,1997,164,6/13/97,3,1.3,382.81,6.291,NA,NA,NA,
T,Tuesday Lake,1997,164,6/13/97,4,1.9,NA,6.436,NA,NA,NA,
T,Tuesday Lake,1997,164,6/13/97,5,2.4,NA,9.175,NA,NA,NA,
T,Tuesday Lake,1997,164,6/13/97,6,3.4,NA,14.232,NA,NA,NA,
T,Tuesday Lake,1997,164,6/13/97,7,12,1064.436,20.707,NA,NA,NA,
L,Paul Lake,1997,167,6/16/97,1,0,NA,17.557,NA,NA,NA,
L,Paul Lake,1997,167,6/16/97,2,0.65,NA,10.857,NA,NA,NA,
L,Paul Lake,1997,167,6/16/97,3,1.43,NA,8.831,NA,NA,NA,
L,Paul Lake,1997,167,6/16/97,4,3,NA,10.776,NA,NA,NA,
L,Paul Lake,1997,167,6/16/97,5,4.3,NA,10.849,NA,NA,NA,
L,Paul Lake,1997,167,6/16/97,6,6,NA,35.999,NA,NA,NA,
L,Paul Lake,1997,167,6/16/97,7,9,NA,41.52,NA,NA,NA,
R,Peter Lake,1997,168,6/17/97,1,0,NA,19.537,NA,NA,NA,
R,Peter Lake,1997,168,6/17/97,2,0.72,NA,24.128,NA,NA,NA,
R,Peter Lake,1997,168,6/17/97,3,1.58,NA,30.919,NA,NA,NA,
R,Peter Lake,1997,168,6/17/97,4,2.66,NA,20.454,NA,NA,NA,
R,Peter Lake,1997,168,6/17/97,5,3.5,NA,20.39,NA,NA,NA,
R,Peter Lake,1997,168,6/17/97,6,5.3,NA,19.002,NA,NA,NA,
R,Peter Lake,1997,168,6/17/97,7,12,NA,99.568,NA,NA,NA,
W,West Long Lake,1997,169,6/18/97,1,0,NA,35.429,NA,NA,NA,
W,West Long Lake,1997,169,6/18/97,2,0.34,NA,31.413,NA,NA,NA,
W,West Long Lake,1997,169,6/18/97,3,0.71,NA,27.704,NA,NA,NA,
W,West Long Lake,1997,169,6/18/97,4,1.25,NA,90.395,NA,NA,NA,
W,West Long Lake,1997,169,6/18/97,5,1.67,NA,45.794,NA,NA,NA,
W,West Long Lake,1997,169,6/18/97,6,3,NA,20.453,NA,NA,NA,
W,West Long Lake,1997,169,6/18/97,7,12,NA,165.312,NA,NA,NA,
E,East Long Lake,1997,170,6/19/97,1,0,NA,91.183,NA,NA,NA,
E,East Long Lake,1997,170,6/19/97,2,0.16,NA,119.095,NA,NA,NA,
E,East Long Lake,1997,170,6/19/97,3,0.25,NA,76.972,NA,NA,NA,
E,East Long Lake,1997,170,6/19/97,4,0.45,NA,61.286,NA,NA,NA,
E,East Long Lake,1997,170,6/19/97,5,0.55,NA,74.011,NA,NA,NA,
E,East Long Lake,1997,170,6/19/97,6,1,NA,81.51,NA,NA,NA,
E,East Long Lake,1997,170,6/19/97,7,12,NA,191.606,NA,NA,NA,
T,Tuesday Lake,1997,171,6/20/97,1,0,486.615,12.616,NA,NA,NA,
