"Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Month","Year","Ozone","PM2.5"
2019-03-26,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2019,44,NA
2019-03-26,"Clemmons Middle","Forsyth",36.026,-80.342,3,2019,41,48
2019-03-26,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2019,42,NA
2019-03-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2019,43,NA
2019-03-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2019,43,40
2019-03-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2019,42,39
2019-03-26,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,44,18
2019-03-26,"Linville Falls","Avery",35.972347,-81.933072,3,2019,32,NA
2019-03-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2019,44,24
2019-03-26,"Millbrook School","Wake",35.856111,-78.574167,3,2019,44,42.5
2019-03-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2019,44,19
2019-03-26,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2019,44,27
2019-03-27,"Bryson City","Swain",35.434767,-83.442133,3,2019,43,23
2019-03-27,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2019,45,11
2019-03-27,"Clemmons Middle","Forsyth",36.026,-80.342,3,2019,46,25
2019-03-27,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2019,45,17
2019-03-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2019,49,NA
2019-03-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2019,47,21
2019-03-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2019,48,18
2019-03-27,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,45,19
2019-03-27,"Linville Falls","Avery",35.972347,-81.933072,3,2019,46,NA
2019-03-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2019,47,13
2019-03-27,"Millbrook School","Wake",35.856111,-78.574167,3,2019,47,29
2019-03-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2019,46,18
2019-03-27,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2019,46,13
2019-03-28,"Bryson City","Swain",35.434767,-83.442133,3,2019,48,29
2019-03-28,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2019,45,9
2019-03-28,"Clemmons Middle","Forsyth",36.026,-80.342,3,2019,61,53
2019-03-28,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2019,50,23.5
2019-03-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2019,61,NA
2019-03-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2019,58,34
2019-03-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2019,58,31.5
2019-03-28,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,48,16
2019-03-28,"Linville Falls","Avery",35.972347,-81.933072,3,2019,58,NA
2019-03-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2019,58,22
2019-03-28,"Millbrook School","Wake",35.856111,-78.574167,3,2019,49,30
2019-03-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2019,NA,15
2019-03-28,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2019,49,15
2019-03-29,"Bryson City","Swain",35.434767,-83.442133,3,2019,51,43
2019-03-29,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2019,49,11
2019-03-29,"Clemmons Middle","Forsyth",36.026,-80.342,3,2019,77,58
2019-03-29,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2019,61,51
2019-03-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2019,64,NA
2019-03-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2019,67,45
2019-03-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2019,80,43
2019-03-29,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,58,33
2019-03-29,"Linville Falls","Avery",35.972347,-81.933072,3,2019,58,NA
2019-03-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2019,84,50
2019-03-29,"Millbrook School","Wake",35.856111,-78.574167,3,2019,64,54.5
2019-03-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2019,NA,25
2019-03-29,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2019,54,33
2019-03-30,"Bryson City","Swain",35.434767,-83.442133,3,2019,54,50
2019-03-30,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2019,49,6
2019-03-30,"Clemmons Middle","Forsyth",36.026,-80.342,3,2019,50,75
2019-03-30,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2019,54,55
2019-03-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2019,51,NA
2019-03-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2019,51,55
2019-03-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2019,51,60
2019-03-30,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,48,33
2019-03-30,"Linville Falls","Avery",35.972347,-81.933072,3,2019,51,NA
2019-03-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2019,67,55
2019-03-30,"Millbrook School","Wake",35.856111,-78.574167,3,2019,50,50
2019-03-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2019,50,33
2019-03-30,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2019,48,33
2019-03-31,"Bryson City","Swain",35.434767,-83.442133,3,2019,43,21
2019-03-31,"Castle Hayne","New Hanover",34.364167,-77.838611,3,2019,42,12
2019-03-31,"Clemmons Middle","Forsyth",36.026,-80.342,3,2019,42,34
2019-03-31,"Durham Armory","Durham",36.0329550008979,-78.904037,3,2019,42,18
2019-03-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,3,2019,45,NA
2019-03-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,3,2019,42,21
2019-03-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,3,2019,42,23
2019-03-31,"Leggett","Edgecombe",35.988278,-77.5843,3,2019,41,13
2019-03-31,"Linville Falls","Avery",35.972347,-81.933072,3,2019,41,NA
2019-03-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2019,42,19
2019-03-31,"Millbrook School","Wake",35.856111,-78.574167,3,2019,43,25.5
2019-03-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,3,2019,40,14
2019-03-31,"West Johnston Co.","Johnston",35.59095,-78.4622,3,2019,41,13
2019-04-01,"Bryson City","Swain",35.434767,-83.442133,4,2019,47,15
2019-04-01,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,42,0
2019-04-01,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,44,28
2019-04-01,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,44,12
2019-04-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,50,NA
2019-04-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,44,19
2019-04-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,45,18
2019-04-01,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,44,17
2019-04-01,"Linville Falls","Avery",35.972347,-81.933072,4,2019,44,NA
2019-04-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,45,8
2019-04-01,"Millbrook School","Wake",35.856111,-78.574167,4,2019,44,26.5
2019-04-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,44,17
2019-04-01,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,44,13
2019-04-02,"Bryson City","Swain",35.434767,-83.442133,4,2019,45,30
2019-04-02,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,35,6
2019-04-02,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,40,42
2019-04-02,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,36,29
2019-04-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,61,NA
2019-04-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,40,27
2019-04-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,42,26
2019-04-02,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,34,18
2019-04-02,"Linville Falls","Avery",35.972347,-81.933072,4,2019,48,NA
2019-04-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,43,24
2019-04-02,"Millbrook School","Wake",35.856111,-78.574167,4,2019,34,35
2019-04-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,34,22
2019-04-02,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,33,18
2019-04-03,"Bryson City","Swain",35.434767,-83.442133,4,2019,49,39
2019-04-03,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,49,20
2019-04-03,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,54,57
2019-04-03,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,54,36
2019-04-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,67,NA
2019-04-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,58,32
2019-04-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,54,33.5
2019-04-03,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,51,30
2019-04-03,"Linville Falls","Avery",35.972347,-81.933072,4,2019,50,NA
2019-04-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,61,30
2019-04-03,"Millbrook School","Wake",35.856111,-78.574167,4,2019,54,44
2019-04-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,51,27
2019-04-03,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,50,23
2019-04-04,"Bryson City","Swain",35.434767,-83.442133,4,2019,58,45
2019-04-04,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,71,19
2019-04-04,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,71,58
2019-04-04,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,74,48
2019-04-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,67,NA
2019-04-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,64,35
2019-04-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,77,45
2019-04-04,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,61,52
2019-04-04,"Linville Falls","Avery",35.972347,-81.933072,4,2019,74,NA
2019-04-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,77,32
2019-04-04,"Millbrook School","Wake",35.856111,-78.574167,4,2019,71,52.5
2019-04-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,67,37
2019-04-04,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,71,35
2019-04-05,"Bryson City","Swain",35.434767,-83.442133,4,2019,42,25
2019-04-05,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,46,6
2019-04-05,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,37,40
2019-04-05,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,38,34
2019-04-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,44,NA
2019-04-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,38,21
2019-04-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,41,28
2019-04-05,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,38,36
2019-04-05,"Linville Falls","Avery",35.972347,-81.933072,4,2019,44,NA
2019-04-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,38,20
2019-04-05,"Millbrook School","Wake",35.856111,-78.574167,4,2019,39,42
2019-04-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,45,31
2019-04-05,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,41,30
2019-04-06,"Bryson City","Swain",35.434767,-83.442133,4,2019,42,23
2019-04-06,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,33,0
2019-04-06,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,44,34
2019-04-06,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,38,22
2019-04-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,43,NA
2019-04-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,47,27.3333333333333
2019-04-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,49,27
2019-04-06,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,32,20
2019-04-06,"Linville Falls","Avery",35.972347,-81.933072,4,2019,43,NA
2019-04-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,46,14
2019-04-06,"Millbrook School","Wake",35.856111,-78.574167,4,2019,38,30.6666666666667
2019-04-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,34,22
2019-04-06,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,38,39
2019-04-07,"Bryson City","Swain",35.434767,-83.442133,4,2019,40,28
2019-04-07,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,40,0
2019-04-07,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,33,57
2019-04-07,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,33,44
2019-04-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,43,NA
2019-04-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,31,48
2019-04-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,34,47
2019-04-07,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,38,15
2019-04-07,"Linville Falls","Avery",35.972347,-81.933072,4,2019,37,NA
2019-04-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,37,35
2019-04-07,"Millbrook School","Wake",35.856111,-78.574167,4,2019,35,45.5
2019-04-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,41,16
2019-04-07,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,35,33
2019-04-08,"Bryson City","Swain",35.434767,-83.442133,4,2019,22,22
2019-04-08,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,31,8
2019-04-08,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,31,50
2019-04-08,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,31,28
2019-04-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,40,NA
2019-04-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,31,32
2019-04-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,30,39
2019-04-08,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,37,27
2019-04-08,"Linville Falls","Avery",35.972347,-81.933072,4,2019,30,NA
2019-04-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,36,30
2019-04-08,"Millbrook School","Wake",35.856111,-78.574167,4,2019,34,37
2019-04-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,36,28
2019-04-08,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,35,30
2019-04-09,"Bryson City","Swain",35.434767,-83.442133,4,2019,40,14
2019-04-09,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,31,8
2019-04-09,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,40,16
2019-04-09,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,36,21
2019-04-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,47,NA
2019-04-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,22,28.6666666666667
2019-04-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,40,20
2019-04-09,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,31,22
2019-04-09,"Linville Falls","Avery",35.972347,-81.933072,4,2019,50,NA
2019-04-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,42,17
2019-04-09,"Millbrook School","Wake",35.856111,-78.574167,4,2019,37,37
2019-04-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,31,25.5
2019-04-09,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,29,26
2019-04-10,"Bryson City","Swain",35.434767,-83.442133,4,2019,45,18
2019-04-10,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,49,8
2019-04-10,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,58,26
2019-04-10,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,61,25
2019-04-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,54,NA
2019-04-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,71,24
2019-04-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,64,16
2019-04-10,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,50,20
2019-04-10,"Linville Falls","Avery",35.972347,-81.933072,4,2019,50,NA
2019-04-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,71,13
2019-04-10,"Millbrook School","Wake",35.856111,-78.574167,4,2019,58,34
2019-04-10,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,50,19
2019-04-10,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,54,25
2019-04-11,"Bryson City","Swain",35.434767,-83.442133,4,2019,49,29
2019-04-11,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,49,7
2019-04-11,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,49,40
2019-04-11,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,58,26
2019-04-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,58,NA
2019-04-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,48,31
2019-04-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,51,28
2019-04-11,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,48,22
2019-04-11,"Linville Falls","Avery",35.972347,-81.933072,4,2019,54,NA
2019-04-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,54,31
2019-04-11,"Millbrook School","Wake",35.856111,-78.574167,4,2019,58,37
2019-04-11,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,51,20
2019-04-11,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,54,25
2019-04-12,"Bryson City","Swain",35.434767,-83.442133,4,2019,44,28
2019-04-12,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,44,46
2019-04-12,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,28,38
2019-04-12,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,31,19
2019-04-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,48,NA
2019-04-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,29,25
2019-04-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,29,24
2019-04-12,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,44,25
2019-04-12,"Linville Falls","Avery",35.972347,-81.933072,4,2019,39,NA
2019-04-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,29,23
2019-04-12,"Millbrook School","Wake",35.856111,-78.574167,4,2019,34,33
2019-04-12,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,45,29.5
2019-04-12,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,35,26
2019-04-13,"Bryson City","Swain",35.434767,-83.442133,4,2019,37,32
2019-04-13,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,31,0
2019-04-13,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,35,38
2019-04-13,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,22,12
2019-04-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,43,NA
2019-04-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,32,23
2019-04-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,36,28
2019-04-13,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,27,14
2019-04-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,30,20
2019-04-13,"Millbrook School","Wake",35.856111,-78.574167,4,2019,28,30
2019-04-13,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,30,16
2019-04-13,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,27,20
2019-04-14,"Bryson City","Swain",35.434767,-83.442133,4,2019,42,29
2019-04-14,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,29,8
2019-04-14,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,35,45
2019-04-14,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,27,15
2019-04-14,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,45,NA
2019-04-14,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,33,25
2019-04-14,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,34,31
2019-04-14,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,30,25
2019-04-14,"Linville Falls","Avery",35.972347,-81.933072,4,2019,43,NA
2019-04-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,34,24
2019-04-14,"Millbrook School","Wake",35.856111,-78.574167,4,2019,31,31
2019-04-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,31,17
2019-04-14,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,31,24
2019-04-15,"Bryson City","Swain",35.434767,-83.442133,4,2019,46,19
2019-04-15,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,47,10
2019-04-15,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,46,11.5
2019-04-15,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,44,13.5
2019-04-15,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,64,NA
2019-04-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,47,12.3333333333333
2019-04-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,45,6
2019-04-15,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,47,10
2019-04-15,"Linville Falls","Avery",35.972347,-81.933072,4,2019,47,NA
2019-04-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,47,8
2019-04-15,"Millbrook School","Wake",35.856111,-78.574167,4,2019,47,20.3333333333333
2019-04-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,47,15.5
2019-04-15,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,49,12
2019-04-16,"Bryson City","Swain",35.434767,-83.442133,4,2019,47,22
2019-04-16,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,46,2
2019-04-16,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,54,19
2019-04-16,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,49,15
2019-04-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,64,NA
2019-04-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,61,19
2019-04-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,58,14
2019-04-16,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,49,15
2019-04-16,"Linville Falls","Avery",35.972347,-81.933072,4,2019,54,NA
2019-04-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,61,8
2019-04-16,"Millbrook School","Wake",35.856111,-78.574167,4,2019,51,25.5
2019-04-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,50,12
2019-04-16,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,50,18
2019-04-17,"Bryson City","Swain",35.434767,-83.442133,4,2019,54,27
2019-04-17,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,61,25
2019-04-17,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,64,47
2019-04-17,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,61,34
2019-04-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,93,NA
2019-04-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,64,41.5
2019-04-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,74,35
2019-04-17,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,58,30
2019-04-17,"Linville Falls","Avery",35.972347,-81.933072,4,2019,64,NA
2019-04-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,80,36
2019-04-17,"Millbrook School","Wake",35.856111,-78.574167,4,2019,64,49
2019-04-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,71,34
2019-04-17,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,54,40
2019-04-18,"Bryson City","Swain",35.434767,-83.442133,4,2019,51,40
2019-04-18,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,45,18
2019-04-18,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,48,48
2019-04-18,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,47,37.5
2019-04-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,48,NA
2019-04-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,45,33.3333333333333
2019-04-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,49,35
2019-04-18,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,48,28
2019-04-18,"Linville Falls","Avery",35.972347,-81.933072,4,2019,50,NA
2019-04-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,50,42
2019-04-18,"Millbrook School","Wake",35.856111,-78.574167,4,2019,48,46.3333333333333
2019-04-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,48,27
2019-04-18,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,48,32
2019-04-19,"Bryson City","Swain",35.434767,-83.442133,4,2019,38,17
2019-04-19,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,39,48
2019-04-19,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,35,37
2019-04-19,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,35,8
2019-04-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,4,2019,43,NA
2019-04-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,4,2019,35,28
2019-04-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,4,2019,36,30
2019-04-19,"Leggett","Edgecombe",35.988278,-77.5843,4,2019,36,25
2019-04-19,"Linville Falls","Avery",35.972347,-81.933072,4,2019,41,NA
2019-04-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2019,35,22
2019-04-19,"Millbrook School","Wake",35.856111,-78.574167,4,2019,36,29.5
2019-04-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,4,2019,37,23
2019-04-19,"West Johnston Co.","Johnston",35.59095,-78.4622,4,2019,34,24
2019-04-20,"Bryson City","Swain",35.434767,-83.442133,4,2019,31,8
2019-04-20,"Castle Hayne","New Hanover",34.364167,-77.838611,4,2019,41,4
2019-04-20,"Clemmons Middle","Forsyth",36.026,-80.342,4,2019,31,14
2019-04-20,"Durham Armory","Durham",36.0329550008979,-78.904037,4,2019,34,13
