"","Date","Site.Name","COUNTY","meanLat","meanLng","Month","Year","PM2.5","Ozone"
"3896",2018-11-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,23,NA
"3897",2018-11-14,"Millbrook School","Wake",35.856111,-78.574167,11,2018,49,22
"3898",2018-11-14,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,30,NA
"3899",2018-11-14,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,27,NA
"3900",2018-11-15,"Bryson City","Swain",35.434767,-83.442133,11,2018,14,NA
"3901",2018-11-15,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,0,NA
"3902",2018-11-15,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,20,NA
"3903",2018-11-15,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,29,NA
"3904",2018-11-15,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,15,20
"3905",2018-11-15,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,16,NA
"3906",2018-11-15,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,6,NA
"3907",2018-11-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,5,NA
"3908",2018-11-15,"Millbrook School","Wake",35.856111,-78.574167,11,2018,29,24
"3909",2018-11-15,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,14,NA
"3910",2018-11-15,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,12,NA
"3911",2018-11-16,"Bryson City","Swain",35.434767,-83.442133,11,2018,26,NA
"3912",2018-11-16,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,5,NA
"3913",2018-11-16,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,29,NA
"3914",2018-11-16,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,24,NA
"3915",2018-11-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,5,NA
"3916",2018-11-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,21.5,22
"3917",2018-11-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,18.5,NA
"3918",2018-11-16,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,8,NA
"3919",2018-11-16,"Linville Falls","Avery",35.972347,-81.933072,11,2018,10,NA
"3920",2018-11-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,13,NA
"3921",2018-11-16,"Millbrook School","Wake",35.856111,-78.574167,11,2018,33.3333333333333,24
"3922",2018-11-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,13.5,NA
"3923",2018-11-16,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,27,NA
"3924",2018-11-17,"Bryson City","Swain",35.434767,-83.442133,11,2018,43,NA
"3925",2018-11-17,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,20,NA
"3926",2018-11-17,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,56,NA
"3927",2018-11-17,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,55,NA
"3928",2018-11-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,46,34
"3929",2018-11-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,40,NA
"3930",2018-11-17,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,27,NA
"3931",2018-11-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,49,NA
"3932",2018-11-17,"Millbrook School","Wake",35.856111,-78.574167,11,2018,56,29
"3933",2018-11-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,40,NA
"3934",2018-11-17,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,43,NA
"3935",2018-11-18,"Bryson City","Swain",35.434767,-83.442133,11,2018,52,NA
"3936",2018-11-18,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,18,NA
"3937",2018-11-18,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,66,NA
"3938",2018-11-18,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,68,NA
"3939",2018-11-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,59,33
"3940",2018-11-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,59,NA
"3941",2018-11-18,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,26,NA
"3942",2018-11-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,68,NA
"3943",2018-11-18,"Millbrook School","Wake",35.856111,-78.574167,11,2018,69.5,30
"3944",2018-11-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,38,NA
"3945",2018-11-18,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,52,NA
"3946",2018-11-19,"Bryson City","Swain",35.434767,-83.442133,11,2018,52,NA
"3947",2018-11-19,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,20,NA
"3948",2018-11-19,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,68,NA
"3949",2018-11-19,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,59.5,NA
"3950",2018-11-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,12,NA
"3951",2018-11-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,55,33
"3952",2018-11-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,59,NA
"3953",2018-11-19,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,35,NA
"3954",2018-11-19,"Linville Falls","Avery",35.972347,-81.933072,11,2018,31,NA
"3955",2018-11-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,57,NA
"3956",2018-11-19,"Millbrook School","Wake",35.856111,-78.574167,11,2018,63.6666666666667,26
"3957",2018-11-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,33.5,NA
"3958",2018-11-19,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,55,NA
"3959",2018-11-20,"Bryson City","Swain",35.434767,-83.442133,11,2018,29,NA
"3960",2018-11-20,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,30,NA
"3961",2018-11-20,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,54,NA
"3962",2018-11-20,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,53,NA
"3963",2018-11-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,40,32
"3964",2018-11-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,45,NA
"3965",2018-11-20,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,31,NA
"3966",2018-11-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,33,NA
"3967",2018-11-20,"Millbrook School","Wake",35.856111,-78.574167,11,2018,54.5,30
"3968",2018-11-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,40,NA
"3969",2018-11-20,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,33,NA
"3970",2018-11-21,"Bryson City","Swain",35.434767,-83.442133,11,2018,33,NA
"3971",2018-11-21,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,10,NA
"3972",2018-11-21,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,27,NA
"3973",2018-11-21,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,43,NA
"3974",2018-11-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,31,25
"3975",2018-11-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,25,NA
"3976",2018-11-21,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,24,NA
"3977",2018-11-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,30,NA
"3978",2018-11-21,"Millbrook School","Wake",35.856111,-78.574167,11,2018,39,28
"3979",2018-11-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,25,NA
"3980",2018-11-21,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,33,NA
"3981",2018-11-22,"Bryson City","Swain",35.434767,-83.442133,11,2018,47,NA
"3982",2018-11-22,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,23,NA
"3983",2018-11-22,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,38.5,NA
"3984",2018-11-22,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,44.5,NA
"3985",2018-11-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,9,NA
"3986",2018-11-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,43,31
"3987",2018-11-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,36,NA
"3988",2018-11-22,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,26,NA
"3989",2018-11-22,"Linville Falls","Avery",35.972347,-81.933072,11,2018,14,NA
"3990",2018-11-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,38,NA
"3991",2018-11-22,"Millbrook School","Wake",35.856111,-78.574167,11,2018,51.3333333333333,26
"3992",2018-11-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,30.5,NA
"3993",2018-11-22,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,39,NA
"3994",2018-11-23,"Bryson City","Swain",35.434767,-83.442133,11,2018,55,NA
"3995",2018-11-23,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,5,NA
"3996",2018-11-23,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,41,NA
"3997",2018-11-23,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,36,NA
"3998",2018-11-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,34,30
"3999",2018-11-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,32,NA
"4000",2018-11-23,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,6,NA
"4001",2018-11-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,19,NA
"4002",2018-11-23,"Millbrook School","Wake",35.856111,-78.574167,11,2018,36,32
"4003",2018-11-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,11,NA
"4004",2018-11-23,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,20,NA
"4005",2018-11-24,"Bryson City","Swain",35.434767,-83.442133,11,2018,26,NA
"4006",2018-11-24,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,0,NA
"4007",2018-11-24,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,25,NA
"4008",2018-11-24,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,30,NA
"4009",2018-11-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,22,19
"4010",2018-11-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,21,NA
"4011",2018-11-24,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,6,NA
"4012",2018-11-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,14,NA
"4013",2018-11-24,"Millbrook School","Wake",35.856111,-78.574167,11,2018,32.5,17
"4014",2018-11-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,9,NA
"4015",2018-11-24,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,15,NA
"4016",2018-11-25,"Bryson City","Swain",35.434767,-83.442133,11,2018,28,NA
"4017",2018-11-25,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,13,NA
"4018",2018-11-25,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,42,NA
"4019",2018-11-25,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,42,NA
"4020",2018-11-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,7,NA
"4021",2018-11-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,27.5,23
"4022",2018-11-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,31,NA
"4023",2018-11-25,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,23,NA
"4024",2018-11-25,"Linville Falls","Avery",35.972347,-81.933072,11,2018,15,NA
"4025",2018-11-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,34,NA
"4026",2018-11-25,"Millbrook School","Wake",35.856111,-78.574167,11,2018,51.3333333333333,23
"4027",2018-11-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,28.5,NA
"4028",2018-11-25,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,39,NA
"4029",2018-11-26,"Bryson City","Swain",35.434767,-83.442133,11,2018,20,NA
"4030",2018-11-26,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,6,NA
"4031",2018-11-26,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,42,NA
"4032",2018-11-26,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,48,NA
"4033",2018-11-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,24,20
"4034",2018-11-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,33,NA
"4035",2018-11-26,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,19,NA
"4036",2018-11-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,20,NA
"4037",2018-11-26,"Millbrook School","Wake",35.856111,-78.574167,11,2018,42.5,22
"4038",2018-11-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,24,NA
"4039",2018-11-26,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,20,NA
"4040",2018-11-27,"Bryson City","Swain",35.434767,-83.442133,11,2018,25,NA
"4041",2018-11-27,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,2,NA
"4042",2018-11-27,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,13,NA
"4043",2018-11-27,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,18,NA
"4044",2018-11-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,11,24
"4045",2018-11-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,10,NA
"4046",2018-11-27,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,2,NA
"4047",2018-11-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,3,NA
"4048",2018-11-27,"Millbrook School","Wake",35.856111,-78.574167,11,2018,23.5,21
"4049",2018-11-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,8,NA
"4050",2018-11-27,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,10,NA
"4051",2018-11-28,"Bryson City","Swain",35.434767,-83.442133,11,2018,28,NA
"4052",2018-11-28,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,16,NA
"4053",2018-11-28,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,27,NA
"4054",2018-11-28,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,30,NA
"4055",2018-11-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,8,NA
"4056",2018-11-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,32,27
"4057",2018-11-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,25.5,NA
"4058",2018-11-28,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,13,NA
"4059",2018-11-28,"Linville Falls","Avery",35.972347,-81.933072,11,2018,21,NA
"4060",2018-11-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,23,NA
"4061",2018-11-28,"Millbrook School","Wake",35.856111,-78.574167,11,2018,33.6666666666667,27
"4062",2018-11-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,16,NA
"4063",2018-11-28,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,36,NA
"4064",2018-11-29,"Bryson City","Swain",35.434767,-83.442133,11,2018,56,NA
"4065",2018-11-29,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,28,NA
"4066",2018-11-29,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,50,NA
"4067",2018-11-29,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,43,NA
"4068",2018-11-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,47,25
"4069",2018-11-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,35,NA
"4070",2018-11-29,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,18,NA
"4071",2018-11-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,28,NA
"4072",2018-11-29,"Millbrook School","Wake",35.856111,-78.574167,11,2018,50,23
"4073",2018-11-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,29,NA
"4074",2018-11-29,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,32,NA
"4075",2018-11-30,"Bryson City","Swain",35.434767,-83.442133,11,2018,59,NA
"4076",2018-11-30,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,37,NA
"4077",2018-11-30,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,55,NA
"4078",2018-11-30,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,53,NA
"4079",2018-11-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,49,28
"4080",2018-11-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,49,NA
"4081",2018-11-30,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,38,NA
"4082",2018-11-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,39,NA
"4083",2018-11-30,"Millbrook School","Wake",35.856111,-78.574167,11,2018,55,31
"4084",2018-11-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,39,NA
"4085",2018-11-30,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,35,NA
"4086",2018-12-01,"Bryson City","Swain",35.434767,-83.442133,12,2018,35,NA
"4087",2018-12-01,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,8,NA
"4088",2018-12-01,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,60,NA
"4089",2018-12-01,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,57,NA
"4090",2018-12-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,5,NA
"4091",2018-12-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,46,26
"4092",2018-12-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,51,NA
"4093",2018-12-01,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,47,NA
"4094",2018-12-01,"Linville Falls","Avery",35.972347,-81.933072,12,2018,16,NA
"4095",2018-12-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,52,NA
"4096",2018-12-01,"Millbrook School","Wake",35.856111,-78.574167,12,2018,55,26
"4097",2018-12-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,50,NA
"4098",2018-12-01,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,51,NA
"4099",2018-12-02,"Bryson City","Swain",35.434767,-83.442133,12,2018,28,NA
"4100",2018-12-02,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,0,NA
"4101",2018-12-02,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,28,NA
"4102",2018-12-02,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,35,NA
"4103",2018-12-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,21,20
"4104",2018-12-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,25,NA
"4105",2018-12-02,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,11,NA
"4106",2018-12-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,19,NA
"4107",2018-12-02,"Millbrook School","Wake",35.856111,-78.574167,12,2018,33,22
"4108",2018-12-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,13,NA
"4109",2018-12-02,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,20,NA
"4110",2018-12-03,"Bryson City","Swain",35.434767,-83.442133,12,2018,28,NA
"4111",2018-12-03,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,25,NA
"4112",2018-12-03,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,31,NA
"4113",2018-12-03,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,53,NA
"4114",2018-12-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,29,30
"4115",2018-12-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,30,NA
"4116",2018-12-03,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,25,NA
"4117",2018-12-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,21,NA
"4118",2018-12-03,"Millbrook School","Wake",35.856111,-78.574167,12,2018,56,28
"4119",2018-12-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,28,NA
"4120",2018-12-03,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,48,NA
"4121",2018-12-04,"Bryson City","Swain",35.434767,-83.442133,12,2018,20,NA
"4122",2018-12-04,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,14,NA
"4123",2018-12-04,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,12,NA
"4124",2018-12-04,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,17.5,NA
"4125",2018-12-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,5,NA
"4126",2018-12-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,10.5,19
"4127",2018-12-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,13,NA
"4128",2018-12-04,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,9,NA
"4129",2018-12-04,"Linville Falls","Avery",35.972347,-81.933072,12,2018,6,NA
"4130",2018-12-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,4,NA
"4131",2018-12-04,"Millbrook School","Wake",35.856111,-78.574167,12,2018,19,18
"4132",2018-12-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,18.5,NA
"4133",2018-12-04,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,13,NA
"4134",2018-12-05,"Bryson City","Swain",35.434767,-83.442133,12,2018,20,NA
"4135",2018-12-05,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,9,NA
"4136",2018-12-05,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,18,NA
"4137",2018-12-05,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,29,NA
"4138",2018-12-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,10,23
"4139",2018-12-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,15,NA
"4140",2018-12-05,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,7,NA
"4141",2018-12-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,5,NA
"4142",2018-12-05,"Millbrook School","Wake",35.856111,-78.574167,12,2018,35,22
"4143",2018-12-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,18,NA
"4144",2018-12-05,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,19,NA
"4145",2018-12-06,"Bryson City","Swain",35.434767,-83.442133,12,2018,42,NA
"4146",2018-12-06,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,13,NA
"4147",2018-12-06,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,33,NA
"4148",2018-12-06,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,38,NA
"4149",2018-12-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,33,23
"4150",2018-12-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,28,NA
"4151",2018-12-06,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,13,NA
"4152",2018-12-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,17,NA
"4153",2018-12-06,"Millbrook School","Wake",35.856111,-78.574167,12,2018,45,23
"4154",2018-12-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,23,NA
"4155",2018-12-06,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,22,NA
"4156",2018-12-07,"Bryson City","Swain",35.434767,-83.442133,12,2018,32,NA
"4157",2018-12-07,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,24,NA
"4158",2018-12-07,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,52,NA
"4159",2018-12-07,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,48,NA
"4160",2018-12-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,12,2018,11,NA
"4161",2018-12-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,52,19
"4162",2018-12-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,44.5,NA
"4163",2018-12-07,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,18,NA
"4164",2018-12-07,"Linville Falls","Avery",35.972347,-81.933072,12,2018,15,NA
"4165",2018-12-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,38,NA
"4166",2018-12-07,"Millbrook School","Wake",35.856111,-78.574167,12,2018,43,26
"4167",2018-12-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,32.5,NA
"4168",2018-12-07,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,52,NA
"4169",2018-12-08,"Bryson City","Swain",35.434767,-83.442133,12,2018,33,NA
"4170",2018-12-08,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,20,NA
"4171",2018-12-08,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,56,NA
"4172",2018-12-08,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,56,NA
"4173",2018-12-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,12,2018,56,21
"4174",2018-12-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,48,NA
"4175",2018-12-08,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,27,NA
"4176",2018-12-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,42,NA
"4177",2018-12-08,"Millbrook School","Wake",35.856111,-78.574167,12,2018,60,25
"4178",2018-12-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,26,NA
"4179",2018-12-08,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,48,NA
"4180",2018-12-09,"Bryson City","Swain",35.434767,-83.442133,12,2018,20,NA
"4181",2018-12-09,"Castle Hayne","New Hanover",34.364167,-77.838611,12,2018,0,NA
"4182",2018-12-09,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,34,NA
"4183",2018-12-09,"Durham Armory","Durham",36.0329550008979,-78.904037,12,2018,44,NA
"4184",2018-12-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,12,2018,28,NA
"4185",2018-12-09,"Leggett","Edgecombe",35.988278,-77.5843,12,2018,13,NA
"4186",2018-12-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,12,2018,18,NA
"4187",2018-12-09,"Millbrook School","Wake",35.856111,-78.574167,12,2018,43,NA
"4188",2018-12-09,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,12,2018,18,NA
"4189",2018-12-09,"West Johnston Co.","Johnston",35.59095,-78.4622,12,2018,12,NA
