"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-06-02,44,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-03,42,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-04,71,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-05,48,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-06,67,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-07,58,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-08,50,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-09,44,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-10,38,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-11,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-12,31,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-13,37,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-14,47,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-15,46,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-16,49,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-17,44,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-18,47,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-19,51,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-20,42,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-21,34,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-22,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-23,41,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-24,40,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-25,43,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-26,28,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-27,31,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-28,44,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-29,54,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-06-30,44,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-01,32,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-02,32,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-03,44,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-04,27,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-05,30,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-06,31,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-08,37,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-09,47,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-10,51,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-12,54,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-13,71,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-14,49,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-15,48,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-16,41,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-17,44,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-18,49,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-19,64,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-20,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-21,42,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-22,43,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-23,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-24,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-25,34,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-26,40,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-27,39,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-28,42,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-29,37,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-07-30,25,"Blackstone","Ozone","Lee",35.4325,-79.2887
2018-03-01,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-02,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-03,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-04,43,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-05,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-06,38,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-07,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-08,41,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-09,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-10,50,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-11,39,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-12,37,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-13,46,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-14,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-15,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-16,71,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-17,50,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-18,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-19,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-20,36,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-21,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-22,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-23,50,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-24,47,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-25,49,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-26,43,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-27,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-28,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-30,39,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-31,47,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-01,49,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-02,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-04,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-05,50,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-06,67,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-07,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-08,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-09,39,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-10,43,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-11,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-12,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-13,48,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-14,43,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-15,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-16,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-17,49,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-18,67,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-19,54,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-20,64,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-21,71,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-22,67,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-23,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-24,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-25,41,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-26,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-27,47,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-28,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-29,46,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-04-30,64,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-01,80,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-02,67,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-03,49,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-04,47,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-05,43,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-06,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-07,40,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-08,40,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-09,30,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-10,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-11,87,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-12,71,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-13,50,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-14,46,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-15,23,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-16,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-17,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-18,23,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-19,24,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-20,27,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-21,37,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-22,28,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-23,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-24,46,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-25,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-26,20,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-27,24,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-28,21,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-29,25,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-30,26,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-05-31,21,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-01,71,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-02,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-03,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-04,64,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-05,54,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-06,108,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-07,47,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-08,50,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-09,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-10,39,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-11,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-12,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-13,40,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-14,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-15,46,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-16,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-17,43,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-18,67,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-19,71,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-20,49,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-21,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-22,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-23,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-24,40,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-25,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-26,32,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-27,41,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-28,47,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-29,48,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-06-30,40,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-01,36,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-02,37,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-03,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-04,22,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-05,25,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-06,28,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-07,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-08,33,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-09,43,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-10,87,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-11,77,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-12,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-13,48,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-14,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-15,42,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-16,36,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-17,38,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-18,47,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-19,51,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-20,33,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-21,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-22,41,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-23,43,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-24,40,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-25,38,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-26,42,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-27,29,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-28,33,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-29,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-30,24,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-07-31,25,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-01,18,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-02,16,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-03,20,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-04,19,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-05,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-06,32,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-07,37,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-08,38,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-09,48,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-10,45,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-11,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-12,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-13,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-14,37,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-15,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-16,38,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-17,28,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-18,29,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-19,30,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-20,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-21,24,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-22,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-23,40,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-24,41,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-25,41,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-26,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-27,39,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-28,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-29,30,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-30,33,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-08-31,27,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-01,21,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-02,23,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-03,27,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-04,30,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-05,27,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-06,32,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-07,36,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-08,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-09,20,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-29,37,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-09-30,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-01,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-02,41,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-03,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-04,47,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-05,44,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-06,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-07,33,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-08,33,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-09,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-12,37,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-13,38,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-14,34,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-15,40,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-16,32,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-17,22,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-18,37,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-19,42,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-20,29,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-21,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-22,32,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-23,38,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-24,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-25,31,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-26,29,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-27,21,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-28,36,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-29,38,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-30,35,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-10-31,42,"Lenoir Co. Comm. Coll.","Ozone","Lenoir",35.231459,-77.568792
2018-03-01,38,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-02,43,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-03,42,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-04,44,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-05,42,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-06,19,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-09,44,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-10,28,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-11,25,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-12,38,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-13,41,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-15,54,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-16,58,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-17,47,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-18,44,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-19,36,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-20,26,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-22,45,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-23,48,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-24,41,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-25,44,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-26,44,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-27,35,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-28,44,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-29,47,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-30,41,"Crouse","Ozone","Lincoln",35.438556,-81.27675
2018-03-31,49,"Crouse","Ozone","Lincoln",35.438556,-81.27675
